ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9587876,HX238015,04/26/2014 10:00:00 AM,044XX S LEAMINGTON AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENCE,false,false,0814,008,23,56,26,1142818,1874437,2014,04/29/2014,41.81149836,-87.75167575,"(41.81149836413443, -87.75167575392324)"
9587786,HX238085,04/26/2014 10:00:00 AM,001XX N LONG AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1523,015,28,25,26,1140345,1900780,2014,05/03/2014,41.88383292,-87.76010177,"(41.88383292047902, -87.760101771679)"
9588682,HX239084,04/26/2014 10:00:00 AM,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,0121,001,2,28,06,1173221,1899097,2014,04/29/2014,41.8785486,-87.63942819,"(41.878548602626836, -87.63942818884952)"
9587913,HX238152,04/26/2014 10:00:00 AM,011XX E 81ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0411,004,8,45,07,1185315,1851565,2014,05/06/2014,41.74784056,-87.59651863,"(41.747840559113925, -87.5965186338694)"
9587929,HX238259,04/26/2014 10:00:00 AM,009XX N LATROBE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1524,015,37,25,11,1141230,1905615,2014,04/30/2014,41.89708448,-87.75673261,"(41.897084480837876, -87.75673261419938)"
9592650,HX243029,04/26/2014 10:00:00 AM,100XX S HALSTED ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,false,false,2232,022,34,73,02,1172710,1838268,2014,05/03/2014,41.71163867,-87.64309779,"(41.71163866875464, -87.64309779055134)"
9587732,HX238033,04/26/2014 9:50:00 AM,0000X N TALMAN AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,true,false,1222,012,2,27,11,1158800,1900200,2014,04/29/2014,41.88188308,-87.6923488,"(41.88188307683048, -87.69234879973007)"
9587797,HX238007,04/26/2014 9:45:00 AM,028XX W 19TH ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,false,false,1022,010,12,30,08A,1157180,1890539,2014,04/29/2014,41.85540535,-87.69855975,"(41.8554053512056, -87.69855975403048)"
9587877,HX238042,04/26/2014 9:45:00 AM,027XX W 15TH PL,0460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,false,false,1023,010,28,29,08B,1158083,1892311,2014,04/29/2014,41.86024954,-87.69519697,"(41.86024954051217, -87.69519697280306)"
9587750,HX237949,04/26/2014 9:45:00 AM,003XX N PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,true,1512,015,29,25,08B,1138499,1901537,2014,05/07/2014,41.88594386,-87.76686221,"(41.885943862947535, -87.76686221225484)"
9587966,HX238063,04/26/2014 9:42:00 AM,057XX S PRINCETON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,0711,007,20,68,18,1175227,1866874,2014,04/30/2014,41.7900813,-87.63302723,"(41.79008130358801, -87.63302722773727)"
9587723,HX237957,04/26/2014 9:35:00 AM,010XX W 14TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,1232,012,25,28,04A,1169545,1893525,2014,04/30/2014,41.86333937,-87.65308774,"(41.86333937194209, -87.65308773741424)"
9587928,HX238211,04/26/2014 9:30:00 AM,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,0111,001,42,32,06,1176898,1901255,2014,04/29/2014,41.8843879,-87.62586184,"(41.88438790305238, -87.62586183839336)"
9587760,HX237983,04/26/2014 9:30:00 AM,063XX S KEELER AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,0813,008,13,65,03,1149416,1862426,2014,04/29/2014,41.77841325,-87.72778465,"(41.77841324677654, -87.72778464659211)"
9587869,HX237968,04/26/2014 9:28:00 AM,009XX W FULLERTON AVE,1330,CRIMINAL TRESPASS,TO LAND,CTA STATION,true,false,1812,018,43,7,26,1169290,1916092,2014,04/29/2014,41.92527024,-87.65336729,"(41.925270240083584, -87.65336729238003)"
9587766,HX238011,04/26/2014 9:28:00 AM,055XX W NORTH AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2532,025,37,25,08B,1139054,1910125,2014,05/02/2014,41.90950031,-87.76461504,"(41.909500310880084, -87.7646150447759)"
9587895,HX238210,04/26/2014 9:17:00 AM,035XX W 78TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0835,008,18,70,14,1153878,1852272,2014,04/29/2014,41.75046167,-87.71169554,"(41.75046166553988, -87.71169554133242)"
9587844,HX237967,04/26/2014 9:00:00 AM,007XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,false,false,0123,001,2,32,11,1177348,1897024,2014,05/04/2014,41.87276761,-87.62433775,"(41.872767610221636, -87.62433774827252)"
9588302,HX238752,04/26/2014 9:00:00 AM,006XX W ADDISON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1925,019,46,6,06,1170995,1924245,2014,05/03/2014,41.94760514,-87.64686248,"(41.947605139011905, -87.6468624794093)"
9587801,HX237966,04/26/2014 9:00:00 AM,028XX W TAYLOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1135,011,28,27,14,1157337,1895616,2014,05/01/2014,41.86933399,-87.69784555,"(41.86933398704313, -87.69784555148917)"
9594484,HX244735,04/26/2014 9:00:00 AM,009XX E 101ST ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0511,005,8,50,11,1184585,1838057,2014,05/03/2014,41.71079021,-87.59961547,"(41.71079021015066, -87.59961547075622)"
9587779,HX238024,04/26/2014 9:00:00 AM,030XX W 41ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0921,009,14,58,08B,1156668,1877249,2014,05/03/2014,41.81894638,-87.70079826,"(41.818946384409884, -87.70079826288057)"
9587751,HX237915,04/26/2014 8:45:00 AM,012XX S SPRINGFIELD AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1011,010,24,29,03,1150535,1894111,2014,05/07/2014,41.86533956,-87.72285695,"(41.865339558853854, -87.72285694624986)"
9588899,HX239495,04/26/2014 8:30:00 AM,054XX W CONGRESS PKWY,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1522,015,29,25,06,1140264,1897111,2014,05/02/2014,41.8737662,-87.76048914,"(41.873766195516396, -87.76048914153108)"
9587899,HX237902,04/26/2014 8:27:00 AM,081XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0631,006,8,44,08B,1183285,1851021,2014,05/07/2014,41.74639523,-87.603974,"(41.74639522608161, -87.60397400301461)"
9587780,HX237965,04/26/2014 8:00:00 AM,006XX N LARAMIE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1532,015,28,25,06,1141612,1904014,2014,04/30/2014,41.89268409,-87.75536918,"(41.89268409309355, -87.75536917618953)"
9598684,HX248949,04/26/2014 8:00:00 AM,0000X W TERMINAL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT PARKING LOT,false,true,1651,016,41,76,14,1100317,1935189,2014,05/07/2014,41.97889653,-87.90646389,"(41.97889653100515, -87.90646388837229)"
9587959,HX238051,04/26/2014 8:00:00 AM,008XX S STATE ST,0890,THEFT,FROM BUILDING,OTHER,false,false,0123,001,2,32,06,1176444,1896619,2014,04/29/2014,41.87167671,-87.62766893,"(41.871676707571446, -87.62766893476295)"
9587692,HX237889,04/26/2014 8:00:00 AM,029XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1411,014,35,21,14,1154566,1919678,2014,04/30/2014,41.93541815,-87.70737409,"(41.93541815109421, -87.70737408772837)"
9588235,HX238669,04/26/2014 8:00:00 AM,012XX W 107TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,2234,022,34,75,26,1170046,1833457,2014,05/07/2014,41.69849472,-87.65299323,"(41.69849472248588, -87.65299322925043)"
9589734,HX240208,04/26/2014 8:00:00 AM,013XX S HARDING AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1011,010,24,29,06,1150306,1893319,2014,04/30/2014,41.86317068,-87.72371827,"(41.863170683140275, -87.723718265926)"
9587703,HX237958,04/26/2014 8:00:00 AM,045XX N CLARENDON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1914,019,46,3,26,1170063,1930121,2014,05/03/2014,41.96374952,-87.65011606,"(41.96374951555937, -87.65011606219399)"
9588064,HX238347,04/26/2014 8:00:00 AM,016XX N MAPLEWOOD AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1434,014,1,24,08A,1159156,1910765,2014,04/30/2014,41.91086703,-87.69075101,"(41.910867032851286, -87.69075101405039)"
9588143,HX238432,04/26/2014 7:45:00 AM,026XX W WILSON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1911,019,47,4,05,1158004,1930455,2014,05/07/2014,41.96492132,-87.69444398,"(41.964921322799945, -87.6944439813315)"
9587670,HX237879,04/26/2014 7:45:00 AM,013XX W 32ND PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0913,009,11,60,08B,1168046,1883269,2014,04/28/2014,41.83522845,-87.65888611,"(41.8352284457423, -87.65888610972095)"
9587774,HX237899,04/26/2014 7:45:00 AM,030XX W MADISON ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1222,012,2,27,04B,1155783,1899897,2014,05/07/2014,41.88111292,-87.70343538,"(41.88111291517316, -87.70343537644003)"
9588255,HX237877,04/26/2014 7:40:00 AM,078XX S ESSEX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1194263,1853340,2014,04/29/2014,41.75249636,-87.56367276,"(41.75249635979985, -87.56367276224782)"
9588028,HX237971,04/26/2014 7:30:00 AM,016XX W FARGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2422,024,49,1,14,1164338,1949454,2014,05/01/2014,42.01692317,-87.67061492,"(42.01692316574789, -87.67061491880767)"
9587662,HX237859,04/26/2014 7:30:00 AM,073XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0735,007,17,67,14,1166322,1856083,2014,05/07/2014,41.76066381,-87.66598641,"(41.760663812070746, -87.66598641355348)"
9587648,HX237850,04/26/2014 7:18:00 AM,0000X E MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0322,003,20,69,14,1178228,1860577,2014,04/28/2014,41.77273409,-87.62221442,"(41.77273409108353, -87.62221442214926)"
9587729,HX237876,04/26/2014 7:06:00 AM,066XX N DAMEN AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,APARTMENT,false,false,2412,024,50,2,24,1161710,1944198,2014,05/01/2014,42.002556,-87.68043277,"(42.00255599572364, -87.6804327736966)"
9587647,HX237857,04/26/2014 7:00:00 AM,027XX W CERMAK RD,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1023,010,28,30,08A,1158091,1889310,2014,05/05/2014,41.85201431,-87.69524947,"(41.85201431290385, -87.69524947043497)"
9588695,HX239194,04/26/2014 7:00:00 AM,066XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, GROUNDS",false,false,0831,008,15,66,06,1156231,1860501,2014,04/29/2014,41.77299635,-87.70285196,"(41.77299635161503, -87.70285195632678)"
9587674,HX237851,04/26/2014 7:00:00 AM,073XX S PERRY AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,0731,007,6,69,04B,1176629,1856191,2014,04/29/2014,41.76073455,-87.62820769,"(41.76073454801608, -87.6282076948283)"
9589856,HX240267,04/26/2014 7:00:00 AM,0000X W GRAND AVE,0890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,false,false,1831,018,42,8,06,1176071,1903857,2014,04/30/2014,41.8915466,-87.62882021,"(41.89154660057664, -87.62882020574781)"
9587652,HX237864,04/26/2014 6:56:00 AM,031XX W WARREN BLVD,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,1222,012,28,27,26,1155460,1900224,2014,04/28/2014,41.88201674,-87.70461262,"(41.88201673503177, -87.70461262115548)"
9587722,HX238008,04/26/2014 6:55:00 AM,035XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0212,002,4,35,08B,1179142,1881353,2014,04/28/2014,41.82972451,-87.61823036,"(41.82972451045127, -87.61823036370353)"
9587724,HX237854,04/26/2014 6:45:00 AM,043XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0215,002,3,38,08B,1178800,1876443,2014,04/29/2014,41.81625888,-87.61963479,"(41.81625888367172, -87.61963478764845)"
9587654,HX237869,04/26/2014 6:31:00 AM,001XX N WALLER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1512,015,29,25,14,1138091,1900638,2014,05/01/2014,41.88348427,-87.76838223,"(41.883484271014005, -87.76838223361172)"
9587635,HX237836,04/26/2014 6:30:00 AM,014XX S CENTRAL PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1021,010,24,29,14,1152645,1892920,2014,05/05/2014,41.86202988,-87.71514249,"(41.86202988437249, -87.71514249171163)"
9587633,HX237837,04/26/2014 6:30:00 AM,024XX W CERMAK RD,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,1023,010,25,31,08A,1160279,1889367,2014,04/28/2014,41.85212583,-87.68721733,"(41.852125830848, -87.68721732597294)"
9587709,HX237878,04/26/2014 6:30:00 AM,010XX N MASON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1511,015,29,25,08B,1136469,1906283,2014,05/03/2014,41.89900403,-87.77420336,"(41.89900402927807, -87.77420336074222)"
9587661,HX237827,04/26/2014 6:20:00 AM,032XX N PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,1731,017,31,16,14,1149116,1921373,2014,05/02/2014,41.94017682,-87.72735924,"(41.94017682156971, -87.72735923988783)"
9587640,HX237848,04/26/2014 6:15:00 AM,003XX N ARTESIAN AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,1222,012,27,28,26,1160063,1902166,2014,04/28/2014,41.88725198,-87.68765676,"(41.887251976679686, -87.68765676308804)"
9587812,HX237818,04/26/2014 6:13:00 AM,033XX W NORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1422,014,26,23,14,1153917,1910397,2014,04/30/2014,41.9099633,-87.71000714,"(41.90996329873239, -87.71000713919891)"
9590227,HX240682,04/26/2014 6:00:00 AM,023XX S WABASH AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0131,001,2,33,06,1177069,1889054,2014,05/01/2014,41.85090373,-87.62560329,"(41.850903733529, -87.62560328869105)"
9587634,HX237830,04/26/2014 6:00:00 AM,016XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1012,010,24,29,08B,1149693,1891528,2014,04/29/2014,41.85826789,-87.72601506,"(41.8582678855749, -87.72601506047164)"
9588032,HX238333,04/26/2014 6:00:00 AM,015XX S WASHTENAW AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1023,010,28,29,06,1158655,1892441,2014,04/29/2014,41.86059459,-87.69309374,"(41.8605945883792, -87.69309374364948)"
9594184,HX243220,04/26/2014 6:00:00 AM,044XX S SPAULDING AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0821,008,14,58,06,1155061,1875084,2014,05/04/2014,41.81303765,-87.7067513,"(41.81303764961847, -87.70675129524794)"
9590246,HX240730,04/26/2014 6:00:00 AM,018XX N CENTRAL AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,2531,025,29,25,06,1138727,1911456,2014,05/03/2014,41.91315867,-87.76578396,"(41.91315867252297, -87.76578396481631)"
9587831,HX237870,04/26/2014 5:51:00 AM,012XX W LOYOLA AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,2432,024,40,1,06,1166988,1943686,2014,04/30/2014,42.00103897,-87.66103033,"(42.0010389744671, -87.66103032534241)"
9588680,HX239164,04/26/2014 5:45:00 AM,015XX W PRATT BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2432,024,40,1,03,1164668,1945214,2014,04/30/2014,42.00528151,-87.66952159,"(42.00528151023545, -87.66952159152738)"
9587646,HX237846,04/26/2014 5:45:00 AM,072XX S TALMAN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0831,008,18,66,06,1160007,1856299,2014,04/29/2014,41.76138865,-87.68912536,"(41.76138865325811, -87.68912536426237)"
9588222,HX237809,04/26/2014 5:42:00 AM,047XX W BELDEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2522,025,31,19,08B,1144553,1914917,2014,05/03/2014,41.92254823,-87.74429295,"(41.9225482259548, -87.74429294782921)"
9587710,HX237829,04/26/2014 5:42:00 AM,066XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2412,024,50,2,08B,1161710,1944198,2014,04/30/2014,42.002556,-87.68043277,"(42.00255599572364, -87.6804327736966)"
9587638,HX237822,04/26/2014 5:30:00 AM,007XX W MONTROSE AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1914,019,46,3,03,1170258,1929470,2014,04/30/2014,41.96195888,-87.64941822,"(41.96195888299448, -87.64941821883866)"
9588407,HX238897,04/26/2014 5:30:00 AM,085XX S DREXEL AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,0632,006,8,44,04A,1183757,1848454,2014,04/29/2014,41.73934011,-87.60232441,"(41.73934010966327, -87.60232440820457)"
9588423,HX238873,04/26/2014 5:30:00 AM,043XX S SAWYER AVE,0810,THEFT,OVER $500,APARTMENT,false,false,0821,008,14,58,06,1155461,1875392,2014,04/29/2014,41.81387483,-87.70527581,"(41.813874829770775, -87.70527581251477)"
9590751,HX237887,04/26/2014 5:30:00 AM,006XX E 75TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0323,,6,69,05,,,2014,05/07/2014,,,
9587639,HX237799,04/26/2014 5:21:00 AM,034XX W LE MOYNE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1422,014,26,23,08B,1153113,1909794,2014,04/30/2014,41.90832461,-87.71297674,"(41.908324607091195, -87.71297674482048)"
9587615,HX237802,04/26/2014 5:15:00 AM,079XX S INGLESIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0624,006,8,44,14,1183982,1852464,2014,05/05/2014,41.75033873,-87.60137508,"(41.75033872841337, -87.60137508297024)"
9587653,HX237801,04/26/2014 5:15:00 AM,012XX S LAKE SHORE DR W,041A,BATTERY,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,0132,001,2,33,04B,1178818,1895025,2014,05/06/2014,41.86724879,-87.61900184,"(41.8672487946338, -87.61900184489684)"
9587626,HX237803,04/26/2014 5:10:00 AM,040XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1114,011,28,26,14,1149506,1900224,2014,04/30/2014,41.88213435,-87.72647581,"(41.88213434936135, -87.7264758114433)"
9587816,HX238074,04/26/2014 5:00:00 AM,014XX E 71ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0324,003,5,43,14,1186897,1857832,2014,04/29/2014,41.76500048,-87.59052349,"(41.76500047608876, -87.59052348868076)"
9587611,HX237816,04/26/2014 5:00:00 AM,079XX S STATE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,0623,006,6,44,06,1177619,1852608,2014,04/28/2014,41.75088006,-87.62468749,"(41.75088005793477, -87.62468748838779)"
9587603,HX237806,04/26/2014 5:00:00 AM,067XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0331,003,5,43,08B,1191741,1860829,2014,04/29/2014,41.77310831,-87.57267197,"(41.773108311966645, -87.57267197397586)"
9590272,HX240809,04/26/2014 5:00:00 AM,013XX W NORTH SHORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2432,024,40,1,14,1166136,1944615,2014,05/01/2014,42.00360648,-87.66413796,"(42.0036064832415, -87.66413796055794)"
9587631,HX237820,04/26/2014 5:00:00 AM,035XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0212,002,4,35,08B,1179348,1881845,2014,05/05/2014,41.83106989,-87.61745952,"(41.83106988738589, -87.61745951725543)"
9587746,HX237843,04/26/2014 5:00:00 AM,053XX N CENTRAL AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1622,016,45,11,04A,1137808,1934880,2014,05/05/2014,41.97745313,-87.76859323,"(41.97745313496562, -87.7685932334286)"
9587598,HX237789,04/26/2014 4:59:00 AM,003XX W 64TH ST,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,true,false,0722,007,20,68,08A,1175121,1862548,2014,04/29/2014,41.77821267,-87.63354499,"(41.77821266674009, -87.63354499473954)"
9588186,HX237797,04/26/2014 4:50:00 AM,008XX E BOWEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0214,002,4,36,14,1182691,1877611,2014,05/05/2014,41.81937439,-87.60532562,"(41.8193743938201, -87.60532561745579)"
9588027,HX237792,04/26/2014 4:45:00 AM,020XX W HOWARD ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,2424,024,49,1,05,1161066,1950315,2014,05/05/2014,42.01935465,-87.68263094,"(42.019354652644765, -87.68263093675611)"
9587625,HX237793,04/26/2014 4:45:00 AM,073XX S HALSTED ST,0460,BATTERY,SIMPLE,STREET,false,false,0733,007,17,68,08B,1172192,1856390,2014,05/05/2014,41.76137928,-87.64446362,"(41.76137928154064, -87.64446361849147)"
9596049,HX245157,04/26/2014 4:45:00 AM,020XX N HALSTED ST,1151,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,BAR OR TAVERN,false,false,1812,018,43,7,11,1170584,1913766,2014,05/05/2014,41.91885933,-87.6486808,"(41.91885932541501, -87.64868079800064)"
9589798,HX240303,04/26/2014 4:32:00 AM,029XX N LAKE SHORE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,false,false,1934,019,44,6,14,1173765,1919483,2014,04/30/2014,41.93447672,-87.63682296,"(41.93447672269413, -87.63682296047988)"
9587564,HX237773,04/26/2014 4:31:00 AM,019XX W MELROSE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1922,019,32,5,08B,1162724,1921630,2014,05/03/2014,41.94060719,-87.6773381,"(41.940607187338344, -87.67733810119257)"
9587584,HX237788,04/26/2014 4:30:00 AM,064XX S ARTESIAN AVE,2870,PUBLIC PEACE VIOLATION,PEEPING TOM,APARTMENT,true,false,0825,008,15,66,24,1161185,1861975,2014,04/28/2014,41.77694012,-87.68465097,"(41.77694011827394, -87.68465096970932)"
9587830,HX237905,04/26/2014 4:30:00 AM,008XX W GARFIELD BLVD,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0934,009,20,61,08B,1171534,1868420,2014,05/05/2014,41.79440545,-87.6465231,"(41.79440544779378, -87.64652309742307)"
9587621,HX237800,04/26/2014 4:30:00 AM,016XX N ROCKWELL ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1434,014,1,24,03,1158829,1910611,2014,05/07/2014,41.91045116,-87.69195653,"(41.91045116087723, -87.69195652800563)"
9587669,HX237791,04/26/2014 4:27:00 AM,001XX N HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,1224,012,27,28,08B,1164664,1901415,2014,04/28/2014,41.88509493,-87.67078187,"(41.885094931019104, -87.6707818733847)"
9587599,HX237790,04/26/2014 4:24:00 AM,071XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0732,007,6,68,08B,1172942,1857629,2014,04/29/2014,41.76476273,-87.6416783,"(41.764762733903524, -87.64167829936692)"
9587601,HX237780,04/26/2014 4:20:00 AM,039XX W 57TH ST,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0822,008,13,62,08B,1151278,1866480,2014,05/05/2014,41.78950187,-87.7208525,"(41.7895018669814, -87.72085249645964)"
9588462,HX237779,04/26/2014 4:20:00 AM,042XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1115,011,28,26,08B,1147917,1898708,2014,04/30/2014,41.87800496,-87.73234965,"(41.878004956957824, -87.73234965030063)"
9588472,HX237775,04/26/2014 4:15:00 AM,059XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0232,002,20,40,08B,1177773,1865590,2014,05/02/2014,41.78650059,-87.62373068,"(41.78650059198172, -87.62373067656392)"
